salto,anoOrigen,anoDestino,persona,nombre,dep,municipio,origen,partidoOrigen,partidoDestino,mismoPartido,votosOrigen,votosDestino,gap,votosDestinoAmbito,votosDestinoEnOrigen,arraigo,neutro,neutroFuente,lift
jal>concejo,2011,2015,JOSE ALIRIO ROA LEAL,JOSE ALIRIO ROA LEAL,19,19-061,02,PARTIDO VERDE,PARTIDO ALIANZA VERDE,false,223,94,0.4215,94,30,0.3191,,,
jal>concejo,2011,2015,GLORIA ELENA MONSALVE SALAZAR,GLORIA ELENA MONSALVE SALAZAR,01,01-049,03,PARTIDO VERDE,PARTIDO ALIANZA VERDE,false,222,228,1.027,228,107,0.4693,,,
jal>concejo,2011,2015,MARIA YANETH ANGARITA NIEVES,MARIA YANETH ANGARITA NIEVES,15,15-247,02,PARTIDO VERDE,PARTIDO POLO DEMOCRÁTICO ALTERNATIVO,false,219,159,0.726,159,68,0.4277,,,
jal>concejo,2011,2015,JAIR RODRIGUEZ SALAZAR,JAIR RODRIGUEZ SALAZAR,31,31-001,03,PARTIDO SOCIAL DE UNIDAD NACIONAL,PARTIDO OPCIÓN CIUDADANA,false,219,148,0.6758,148,47,0.3176,,,
jal>concejo,2011,2015,JACK ROBIN VARGAS RINCON,JACK ROBIN VARGAS RINCON,25,25-001,08,PARTIDO CAMBIO RADICAL,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",false,217,103,0.4747,103,31,0.301,,,
jal>concejo,2011,2015,MARIA SONIA BANOL,MARIA SONIA BANOL,09,09-001,06,"MOVIMIENTO ""MIRA""",MOVIMIENTO MIRA,true,217,314,1.447,314,78,0.2484,,,
jal>concejo,2011,2015,JHON JAIRO LUNA ZUNIGA,JHON JAIRO LUNA ZUNIGA,19,19-001,04,POLO DEMOCRÁTICO ALTERNATIVO,MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA,false,214,197,0.9206,197,30,0.1523,,,
jal>concejo,2011,2015,FROILAN GONZALEZ LOSADA,FROILAN GONZALEZ LOSADA,19,19-001,06,PARTIDO LIBERAL COLOMBIANO,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",false,214,143,0.6682,143,7,0.049,,,
jal>concejo,2011,2015,JAVIER ARTURO MORALES GUANGA,JAVIER ARTURO MORALES GUANGA,31,31-019,02,PARTIDO DE INTEGRACION NACIONAL,PARTIDO OPCIÓN CIUDADANA,false,214,69,0.3224,69,42,0.6087,,,
jal>concejo,2011,2015,ALBA TERESA BARBOSA RODRIGUEZ,ALBA TERESA BARBOSA RODRIGUEZ,15,15-247,05,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,true,213,126,0.5915,126,29,0.2302,,,
jal>concejo,2011,2015,OMERO GARCIA PANCHE,OMERO GARCIA PANCHE,15,15-094,02,PARTIDO SOCIAL DE UNIDAD NACIONAL,PARTIDO DE LA U,false,213,134,0.6291,134,15,0.1119,,,
jal>concejo,2011,2015,YEISON ORTIZ CARDENAS,YEISON ORTIZ CARDENAS,01,01-001,000,"MOVIMIENTO ""MIRA""",MOVIMIENTO MIRA,true,209,1096,5.244,1096,459,0.4188,,,
jal>concejo,2011,2015,DARWIN PARRA CASTILLA,DARWIN PARRA CASTILLA,05,05-007,04,PARTIDO LIBERAL COLOMBIANO,PARTIDO ALIANZA SOCIAL INDEPENDIENTE,false,209,121,0.5789,121,56,0.4628,,,
jal>concejo,2011,2015,ALVARO EDUARDO OROZCO MORALES,ALVARO EDUARDO OROZCO MORALES,31,31-001,03,"MOVIMIENTO ""MIRA""",MOVIMIENTO MIRA,true,208,474,2.2788,474,130,0.2743,,,
jal>concejo,2011,2015,OLGA LUCIA OLAYA MARTINEZ,OLGA LUCIA OLAYA MARTINEZ,31,31-001,01,"MOVIMIENTO ""MIRA""",MOVIMIENTO MIRA,true,207,675,3.2609,675,317,0.4696,,,
