salto,anoOrigen,anoDestino,persona,nombre,dep,municipio,origen,partidoOrigen,partidoDestino,mismoPartido,votosOrigen,votosDestino,gap,votosDestinoAmbito,votosDestinoEnOrigen,arraigo,neutro,neutroFuente,lift
concejo>asamblea,2011,2015,EUTIMIO BALLESTEROS SARMIENTO,EUTIMIO BALLESTEROS SARMIENTO,29,29-001,29-001,PARTIDO DE INTEGRACION NACIONAL,PARTIDO ALIANZA VERDE,false,1199,4410,3.6781,4410,2704,0.6132,,,
concejo>asamblea,2011,2015,VICTOR MANUEL PEREZ MOGUEA,VICTOR MANUEL PEREZ MOGUEA,28,28-001,28-001,PARTIDO LIBERAL COLOMBIANO,PARTIDO OPCIÓN CIUDADANA,false,1197,2523,2.1078,2523,1496,0.5929,,,
concejo>asamblea,2011,2015,JOSE DE LOS SANTOS CHACIN LOPEZ,JOSE DE LOS SANTOS CHACIN LOPEZ,21,21-001,21-001,PARTIDO CAMBIO RADICAL,PARTIDO CAMBIO RADICAL,true,1186,6815,5.7462,6815,3431,0.5034,,,
concejo>asamblea,2011,2015,ORLANDO SEGURA VIATELA,ORLANDO SEGURA VIATELA,29,29-046,29-046,PARTIDO CAMBIO RADICAL,PARTIDO CAMBIO RADICAL,true,1152,15604,13.5451,15604,7782,0.4987,,,
concejo>asamblea,2011,2015,ERWIN ENRIQUE BAENA LOZANO,ERWIN ENRIQUE BAENA LOZANO,03,03-052,03-052,PARTIDO VERDE,PARTIDO ALIANZA VERDE,false,1142,3467,3.0359,3467,1622,0.4678,,,
concejo>asamblea,2011,2015,JOHN WILSON GUEVARA PORTOCARRERO,JOHN WILSON GUEVARA PORTOCARRERO,23,23-139,23-139,POLO DEMOCRÁTICO ALTERNATIVO,PARTIDO ALIANZA SOCIAL INDEPENDIENTE,false,1131,6411,5.6684,6411,3826,0.5968,,,
concejo>asamblea,2011,2015,ERIBERTO ANTONIO IBARRA CAMPO,ERIBERTO ANTONIO IBARRA CAMPO,48,48-001,48-001,MOVIMIENTO DE INCLUSION Y OPORTUNIDADES,PARTIDO ALIANZA SOCIAL INDEPENDIENTE,false,1113,8939,8.0314,8939,4746,0.5309,,,
concejo>asamblea,2011,2015,HERNAN ALONSO LEON HERNANDEZ,HERNAN ALONSO LEON HERNANDEZ,31,31-001,31-001,"MOVIMIENTO ""MIRA""",MOVIMIENTO MIRA,true,1025,3471,3.3863,3471,3044,0.877,,,
concejo>asamblea,2011,2015,JOSE IGNACIO BAQUERO BONILLA,JOSE IGNACIO BAQUERO BONILLA,12,12-001,12-001,PARTIDO SOCIAL DE UNIDAD NACIONAL,PARTIDO CAMBIO RADICAL,false,1007,3755,3.7289,3755,2576,0.686,,,
concejo>asamblea,2011,2015,ALEXANDER VELASCO BARON,ALEXANDER VELASCO BARON,07,07-079,07-079,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO CONSERVADOR COLOMBIANO,true,997,1156,1.1595,1156,100,0.0865,,,
concejo>asamblea,2011,2015,FREDY ENRIQUE MARTINEZ ARTEAGA,FREDY ENRIQUE MARTINEZ ARTEAGA,40,40-001,40-001,PARTIDO CAMBIO RADICAL,PARTIDO CAMBIO RADICAL,true,987,2182,2.2107,2182,1904,0.8726,,,
concejo>asamblea,2011,2015,EDGAR FELIPE FAJARDO ZUNIGA,EDGAR FELIPE FAJARDO ZUNIGA,13,13-025,13-025,PARTIDO SOCIAL DE UNIDAD NACIONAL,PARTIDO CENTRO DEMOCRÁTICO,false,972,8352,8.5926,8352,3014,0.3609,,,
concejo>asamblea,2011,2015,CESAR ANTONIO PEREZ NARANJO,CESAR ANTONIO PEREZ NARANJO,07,07-001,07-001,PARTIDO VERDE,PARTIDO ALIANZA VERDE,false,940,6125,6.516,6125,2386,0.3896,,,
concejo>asamblea,2011,2015,JOSE MIGUEL MESTRA RAMOS,JOSE MIGUEL MESTRA RAMOS,13,13-010,13-010,PARTIDO LIBERAL COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,true,938,4067,4.3358,4067,2288,0.5626,,,
concejo>asamblea,2011,2015,MARIA LOURDES CASTILLEJO PADILLA,MARIA LOURDES CASTILLEJO PADILLA,01,01-001,01-001,PARTIDO CAMBIO RADICAL,PARTIDO CENTRO DEMOCRÁTICO,false,926,9068,9.7927,9068,3973,0.4381,,,
concejo>asamblea,2011,2015,HERNANDO VARGAS RENGIFO,HERNANDO VARGAS RENGIFO,23,23-139,23-139,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO LIBERAL COLOMBIANO,false,915,9331,10.1978,9331,7058,0.7564,,,
concejo>asamblea,2011,2015,GUSTAVO RIOS PENA,GUSTAVO RIOS PENA,31,31-106,31-106,PARTIDO CONSERVADOR COLOMBIANO,PARTIDO ALIANZA SOCIAL INDEPENDIENTE,false,894,2480,2.774,2480,1239,0.4996,,,
concejo>asamblea,2011,2015,RAMON ELIAS ABADIA RIVAS,RAMON ELIAS ABADIA RIVAS,31,31-019,31-019,"MOVIMIENTO ""MIRA""",MOVIMIENTO MIRA,true,882,2278,2.5828,2278,218,0.0957,,,
